2000,1001,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2001,1002,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2002,1003,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2003,1004,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2004,1005,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2005,1006,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2006,1007,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2007,1008,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2008,1009,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2009,1010,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2010,1011,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2011,1012,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2012,1013,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2013,1014,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2014,1015,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2015,1016,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2016,1017,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2017,1018,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2018,1019,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2019,1020,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2020,1021,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2021,1022,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2022,1023,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2023,1024,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2024,1025,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2025,1026,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2026,1027,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2027,1028,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2028,1029,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2029,1030,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2030,1031,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2031,1032,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2032,1033,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2033,1034,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2034,1035,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2035,1036,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2036,1037,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2037,1038,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2038,1039,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2039,1040,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2040,1041,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2041,1042,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2042,1043,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2043,1044,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2044,1045,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2045,1046,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2046,1047,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2047,1048,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2048,1049,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2049,1050,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2050,1051,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2051,1052,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2052,1053,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2053,1054,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2054,1055,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2055,1056,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2056,1057,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2057,1058,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2058,1059,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2059,1060,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2060,1061,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2061,1062,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2062,1063,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2063,1064,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2064,1065,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2065,1066,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2066,1067,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2067,1068,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2068,1069,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2069,1070,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2070,1071,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2071,1072,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2072,1073,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2073,1074,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2074,1075,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2075,1076,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2076,1077,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2077,1078,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2078,1079,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2079,1080,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2080,1081,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2081,1082,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2082,1083,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2083,1084,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2084,1085,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2085,1086,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2086,1087,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2087,1088,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2088,1089,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2089,1090,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2090,1091,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2091,1092,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2092,1093,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2093,1094,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2094,1095,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2095,1096,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2096,1097,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2097,1098,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2098,1099,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2099,1100,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2100,1101,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2101,1102,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2102,1103,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2103,1104,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2104,1105,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2105,1106,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2106,1107,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2107,1108,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2108,1109,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2109,1110,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2110,1111,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2111,1112,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2112,1113,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2113,1114,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2114,1115,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2115,1116,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2116,1117,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2117,1118,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2118,1119,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2119,1120,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2120,1121,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2121,1122,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2122,1123,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2123,1124,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2124,1125,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2125,1126,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2126,1127,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2127,1128,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2128,1129,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2129,1130,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2130,1131,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2131,1132,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2132,1133,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2133,1134,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2134,1135,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2135,1136,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2136,1137,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2137,1138,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2138,1139,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2139,1140,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2140,1141,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2141,1142,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2142,1143,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2143,1144,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2144,1145,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2145,1146,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2146,1147,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2147,1148,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2148,1149,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2149,1150,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2150,1151,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2151,1152,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2152,1153,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2153,1154,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2154,1155,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2155,1156,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2156,1157,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2157,1158,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2158,1159,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2159,1160,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2160,1161,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2161,1162,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2162,1163,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2163,1164,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2164,1165,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2165,1166,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2166,1167,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2167,1168,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2168,1169,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2169,1170,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2170,1171,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2171,1172,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2172,1173,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2173,1174,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2174,1175,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2175,1176,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2176,1177,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2177,1178,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2178,1179,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2179,1180,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2180,1181,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2181,1182,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2182,1183,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2183,1184,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2184,1185,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2185,1186,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2186,1187,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2187,1188,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2188,1189,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2189,1190,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2190,1191,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2191,1192,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2192,1193,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2193,1194,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2194,1195,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2195,1196,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2196,1197,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2197,1198,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2198,1199,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2199,1200,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2200,1201,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2201,1202,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2202,1203,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2203,1204,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2204,1205,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2205,1206,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2206,1207,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2207,1208,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2208,1209,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2209,1210,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2210,1211,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2211,1212,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2212,1213,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2213,1214,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2214,1215,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2215,1216,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2216,1217,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2217,1218,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2218,1219,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2219,1220,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2220,1221,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2221,1222,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2222,1223,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2223,1224,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2224,1225,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2225,1226,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2226,1227,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2227,1228,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2228,1229,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2229,1230,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2230,1231,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2231,1232,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2232,1233,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2233,1234,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2234,1235,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2235,1236,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2236,1237,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2237,1238,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2238,1239,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2239,1240,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2240,1241,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2241,1242,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2242,1243,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2243,1244,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2244,1245,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2245,1246,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2246,1247,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2247,1248,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2248,1249,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2249,1250,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2250,1251,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2251,1252,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2252,1253,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2253,1254,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2254,1255,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2255,1256,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2256,1257,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2257,1258,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2258,1259,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2259,1260,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2260,1261,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2261,1262,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2262,1263,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2263,1264,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,
2264,1265,10000,1,-1,-,1412103600,1670178694,,10,2,,1,,1,先行解禁,